date,house_price,rent_index,gdp_real,unemployment,long_rate,population,inflation_yoy,pop_growth_yoy,price_ret,rent_ret,price_ret_lag_1,rent_ret_lag_1,price_ret_lag_2,rent_ret_lag_2,price_ret_lag_4,rent_ret_lag_4,price_roll_mean_4,price_roll_vol_4,price_momentum_4q,price_to_rent,price_to_rent_chg,gdp_growth,unemp_chg,long_rate_chg,real_rate,q_sin,q_cos,target_price_price_next,target_price_return_next,target_price_direction,target_rent_price_next,target_rent_return_next,target_rent_direction
2019-04-01,127.8,105.93333333333334,828831.4,2.9,-0.16,83109939.25,1.6672010259698666,0.18970146038983504,0.025682182985553803,0.003473318598042452,0.0,0.004440215667617986,0.012185215272136452,0.002862595419847347,0.019442096365173356,0.0038461538461538325,0.014649270791619928,0.011245284814010353,0.05970149253731338,1.2064191315292636,0.022131992924873778,0.0005751157414393138,-0.10000000000000009,-0.22666666666666668,-1.8272010259698666,1.2246467991473532e-16,-1.0,129.6,0.014084507042253502,1,106.3,0.0034612964128382107,1
2019-07-01,129.6,106.3,832007.3,2.9,-0.5433333333333333,83126916.5,1.0136205258156394,0.15366923499131602,0.014084507042253502,0.0034612964128382107,0.025682182985553803,0.003473318598042452,0.0,0.004440215667617986,0.02072968490878946,0.003831417624521105,0.01298797632498594,0.010514707424705718,0.052802599512591364,1.2191909689557854,0.010586567381712708,0.0038317805044547626,0.0,-0.3833333333333333,-1.5569538591489729,-1.0,-1.8369701987210297e-16,132.7,0.023919753086419693,1,106.7,0.0037629350893697566,1
2019-10-01,132.7,106.7,829228.4,3.0,-0.3733333333333333,83143893.75,1.178343949044569,0.11767761659609022,0.023919753086419693,0.0037629350893697566,0.014084507042253502,0.0034612964128382107,0.025682182985553803,0.003473318598042452,0.012185215272136452,0.002862595419847347,0.01592161077855675,0.011777261850795723,0.065008025682183,1.2436738519212744,0.020081253543452915,-0.0033399947332193314,0.10000000000000009,0.17000000000000004,-1.5516772823779024,-2.4492935982947064e-16,1.0,133.8,0.008289374529012905,1,107.13333333333333,0.0040612308653544815,1
2020-01-01,133.8,107.13333333333333,812396.1,3.3000000000000003,-0.44,83160871.0,1.5720243824189906,0.08172653659885842,0.008289374529012905,0.0040612308653544815,0.023919753086419693,0.0037629350893697566,0.014084507042253502,0.0034612964128382107,0.0,0.004440215667617986,0.017993954410809976,0.008239874553475912,0.07383627608346721,1.2489110143123836,0.004211041651329017,-0.02029875001869208,0.30000000000000027,-0.06666666666666671,-2.0120243824189905,1.0,6.123233995736766e-17,136.2,0.017937219730941534,1,107.5,0.0034225264467953043,1
2020-04-01,136.2,107.5,740303.0,3.6666666666666665,-0.4666666666666666,83169672.75,0.6937874487543461,0.0718728716914585,0.017937219730941534,0.0034225264467953043,0.008289374529012905,0.0040612308653544815,0.023919753086419693,0.0037629350893697566,0.025682182985553803,0.003473318598042452,0.01605771359715691,0.006572286365835161,0.06572769953051627,1.2669767441860464,0.014465185803177016,-0.08874131719736222,0.36666666666666625,-0.026666666666666616,-1.1604541154210126,1.2246467991473532e-16,-1.0,140.3,0.03010279001468441,1,107.76666666666667,0.002480620155038693,1
2020-07-01,140.3,107.76666666666667,804535.7,3.8333333333333335,-0.52,83178474.5,-0.15678896205707504,0.062023231668884016,0.03010279001468441,0.002480620155038693,0.017937219730941534,0.0034225264467953043,0.008289374529012905,0.0040612308653544815,0.014084507042253502,0.0034612964128382107,0.020062284340264636,0.009288148799111051,0.08256172839506193,1.3018867924528303,0.027553819300141447,0.08676541902437229,0.16666666666666696,-0.0533333333333334,-0.363211037942925,-1.0,-1.8369701987210297e-16,144.3,0.028510334996436182,1,108.10000000000001,0.003093102381688917,1
2020-10-01,144.3,108.10000000000001,812316.7,3.7999999999999994,-0.6133333333333333,83187276.25,-0.5980484734025793,0.05217761406561827,0.028510334996436182,0.003093102381688917,0.03010279001468441,0.002480620155038693,0.017937219730941534,0.0034225264467953043,0.023919753086419693,0.0037629350893697566,0.021209929817768758,0.010165796550800778,0.08741522230595344,1.3348751156336724,0.025338856936009124,0.009671416694125634,-0.0333333333333341,-0.09333333333333327,-0.015284859930754013,-2.4492935982947064e-16,1.0,146.3,0.013860013860013787,1,108.5,0.0037002775208139216,1
2021-01-01,146.3,108.5,807314.7,3.9,-0.4633333333333333,83196078.0,1.7372078332280383,0.04233601641809859,0.013860013860013787,0.0037002775208139216,0.028510334996436182,0.003093102381688917,0.03010279001468441,0.002480620155038693,0.008289374529012905,0.0040612308653544815,0.02260258965051898,0.007944657922446164,0.09342301943198805,1.3483870967741935,0.010122281090023,-0.006157696868721252,0.10000000000000053,0.14999999999999997,-2.2005411665613717,1.0,6.123233995736766e-17,151.8,0.03759398496240607,1,108.83333333333333,0.003072196620583778,1
2021-04-01,151.8,108.83333333333333,826290.7,3.6999999999999997,-0.27999999999999997,83191511.75,2.1609771374882625,0.026258369520881786,0.03759398496240607,0.003072196620583778,0.013860013860013787,0.0037002775208139216,0.028510334996436182,0.003093102381688917,0.017937219730941534,0.0034225264467953043,0.027516780958385112,0.009928610520168532,0.11453744493392093,1.3947932618683003,0.03441605545256721,0.02350508420074604,-0.20000000000000018,0.18333333333333335,-2.4409771374882623,1.2246467991473532e-16,-1.0,158.2,0.04216073781291163,1,109.2,0.0033690658499234694,1
2021-07-01,158.2,109.2,827005.2,3.4333333333333336,-0.45,83186945.5,3.5175879396984966,0.010184125221002205,0.04216073781291163,0.0033690658499234694,0.03759398496240607,0.003072196620583778,0.013860013860013787,0.0037002775208139216,0.03010279001468441,0.002480620155038693,0.030531267907941917,0.012478533885909604,0.1275837491090519,1.4487179487179487,0.03866141909620158,0.0008647077838344064,-0.26666666666666616,-0.17000000000000004,-3.9675879396984968,-1.0,-1.8369701987210297e-16,162.5,0.02718078381795208,1,109.53333333333335,0.0030525030525030417,1
2021-10-01,162.5,109.53333333333335,831451.5,3.3666666666666667,-0.3,83182379.25,5.446485117162769,-0.0058867175615651135,0.02718078381795208,0.0030525030525030417,0.04216073781291163,0.0033690658499234694,0.03759398496240607,0.003072196620583778,0.028510334996436182,0.003093102381688917,0.03019888011332089,0.012567697628521021,0.12612612612612595,1.4835666463785757,0.024054853252468256,0.0053763869924881025,-0.06666666666666687,0.15000000000000002,-5.746485117162769,-2.4492935982947064e-16,1.0,164.1,0.009846153846153838,1,110.03333333333335,0.004564820450395635,1
2022-01-01,164.1,110.03333333333335,837088.7,3.233333333333333,0.10333333333333335,83177813.0,6.08506674945668,-0.021954159906434345,0.009846153846153838,0.004564820450395635,0.02718078381795208,0.0030525030525030417,0.04216073781291163,0.0033690658499234694,0.013860013860013787,0.0037002775208139216,0.029195415109855904,0.01434210838819101,0.12166780587833204,1.4913662526507117,0.005257334607228437,0.006779950484183228,-0.13333333333333375,0.4033333333333333,-5.981733416123347,1.0,6.123233995736766e-17,167.4,0.02010968921389411,1,110.60000000000001,0.005149954559224401,1
2022-04-01,167.4,110.60000000000001,838359.1,3.1,1.05,83205178.0,8.277130594727167,0.016427457215906216,0.02010968921389411,0.005149954559224401,0.009846153846153838,0.004564820450395635,0.02718078381795208,0.0030525030525030417,0.03759398496240607,0.003072196620583778,0.024824341172727915,0.013572981852303552,0.10276679841897218,1.5135623869801085,0.014883087430700659,0.0015176408426011978,-0.13333333333333286,0.9466666666666667,-7.227130594727167,1.2246467991473532e-16,-1.0,166.3,-0.006571087216248439,0,111.06666666666666,0.00421940928270037,1
2022-07-01,166.3,111.06666666666666,840820.4,3.1,1.3033333333333335,83232543.0,9.40533980582523,0.05481328798158103,-0.006571087216248439,0.00421940928270037,0.02010968921389411,0.005149954559224401,0.009846153846153838,0.004564820450395635,0.04216073781291163,0.0033690658499234694,0.012641384915437898,0.01465266860429965,0.05120101137800259,1.4972989195678272,-0.010745158278364975,0.002935854098798485,0.0,0.2533333333333334,-8.102006472491897,-1.0,-1.8369701987210297e-16,158.5,-0.04690318701142515,0,111.56666666666666,0.004501800720288163,1
2022-10-01,158.5,111.56666666666666,837882.7,3.1,2.1166666666666667,83259908.0,10.81081081081081,0.09320333308451278,-0.04690318701142515,0.004501800720288163,-0.006571087216248439,0.00421940928270037,0.02010968921389411,0.005149954559224401,0.02718078381795208,0.0030525030525030417,-0.0058796077919064105,0.02947403000228743,-0.024615384615384595,1.4206752315506423,-0.05117460983629185,-0.0034938495783404244,0.0,0.8133333333333332,-8.694144144144143,-2.4492935982947064e-16,1.0,153.7,-0.030283911671924346,0,112.26666666666667,0.006274275470570689,1
2023-01-01,153.7,112.26666666666667,833932.7,3.033333333333333,2.313333333333333,83287273.0,8.721100380450686,0.13159759321876852,-0.030283911671924346,0.006274275470570689,-0.04690318701142515,0.004501800720288163,-0.006571087216248439,0.00421940928270037,0.009846153846153838,0.004564820450395635,-0.015912124171425956,0.029165163368175383,-0.06337599024984764,1.3690617577197148,-0.03633024120128592,-0.00471426370302197,-0.06666666666666687,0.19666666666666632,-6.407767047117353,1.0,6.123233995736766e-17,151.6,-0.013662979830839306,0,112.8,0.004750593824228044,1
2023-04-01,151.6,112.8,833297.5,3.0,2.36,83344603.0,6.879954699886737,0.1675676963277528,-0.013662979830839306,0.004750593824228044,-0.030283911671924346,0.006274275470570689,-0.04690318701142515,0.004501800720288163,0.02010968921389411,0.005149954559224401,-0.02435529143260931,0.018019985016399367,-0.09438470728793313,1.3439716312056738,-0.01832651184109524,-0.0007616921605304583,-0.033333333333333215,0.046666666666666856,-4.519954699886737,1.2246467991473532e-16,-1.0,149.3,-0.01517150395778355,0,113.43333333333334,0.0056146572104018855,1
2023-07-01,149.3,113.43333333333334,833297.5,3.0666666666666664,2.5566666666666666,83401933.0,5.740432612312807,0.20351414710468863,-0.01517150395778355,0.0056146572104018855,-0.013662979830839306,0.004750593824228044,-0.030283911671924346,0.006274275470570689,-0.006571087216248439,0.00421940928270037,-0.02650539561799309,0.01553202949515712,-0.10222489476849073,1.3161915956508963,-0.020670105610678724,0.0,0.06666666666666643,0.19666666666666677,-3.1837659456461402,-1.0,-1.8369701987210297e-16,146.4,-0.01942397856664435,0,113.86666666666667,0.003820158683514485,1
2023-10-01,146.4,113.86666666666667,830994.9,3.1666666666666665,2.5066666666666664,83459263.0,3.0081300813008083,0.23943696887100963,-0.01942397856664435,0.003820158683514485,-0.01517150395778355,0.0056146572104018855,-0.013662979830839306,0.004750593824228044,-0.04690318701142515,0.004501800720288163,-0.019635593506797888,0.007506256729167687,-0.07634069400630916,1.2857142857142856,-0.023155678882403663,-0.0027632388192692092,0.10000000000000009,-0.050000000000000266,-0.5014634146341419,-2.4492935982947064e-16,1.0,145.8,-0.004098360655737654,0,114.63333333333333,0.00673302107728313,1
2024-01-01,145.8,114.63333333333333,830101.8,3.233333333333333,2.2866666666666666,83516593.0,2.718707940780618,0.2753361849174629,-0.004098360655737654,0.00673302107728313,-0.01942397856664435,0.003820158683514485,-0.01517150395778355,0.0056146572104018855,-0.030283911671924346,0.006274275470570689,-0.013089205752751215,0.006471213813742103,-0.05139882888744296,1.2718813608607156,-0.01075894155277668,-0.0010747358377289906,0.06666666666666643,-0.21999999999999975,-0.43204127411395143,1.0,6.123233995736766e-17,147.8,0.013717421124828544,1,115.3,0.005815644082582283,1
2024-04-01,147.8,115.3,827958.0,3.4,2.4833333333333334,83516593.0,2.569536423841079,0.2753361849174629,0.013717421124828544,0.005815644082582283,-0.004098360655737654,0.00673302107728313,-0.01942397856664435,0.003820158683514485,-0.013662979830839306,0.004750593824228044,-0.006244105513834253,0.01479272640418607,-0.02506596306068587,1.281873373807459,0.007856088825754615,-0.002582574811908711,0.16666666666666696,0.19666666666666677,-0.08620309050774555,1.2246467991473532e-16,-1.0,149.0,0.008119079837618282,1,115.83333333333333,0.004625614339404338,1
2024-07-01,149.0,115.83333333333333,828116.8,3.4,2.28,83516593.0,2.1505376344086002,0.2753361849174629,0.008119079837618282,0.004625614339404338,0.013717421124828544,0.005815644082582283,-0.004098360655737654,0.00673302107728313,-0.01517150395778355,0.0056146572104018855,-0.0004214595649837949,0.014690859862374802,-0.002009377093101228,1.2863309352517986,0.0034773804772147976,0.00019179716845552086,0.0,-0.2033333333333336,0.12946236559139956,-1.0,-1.8369701987210297e-16,149.2,0.0013422818791946067,1,116.33333333333333,0.004316546762589857,1
2024-10-01,149.2,116.33333333333333,829625.4,3.4333333333333336,2.24,83516593.0,2.525651144435681,0.2753361849174629,0.0013422818791946067,0.004316546762589857,0.008119079837618282,0.004625614339404338,0.013717421124828544,0.005815644082582283,-0.01942397856664435,0.003820158683514485,0.0047701055464759445,0.007781811115996562,0.0191256830601092,1.2825214899713466,-0.002961481509971109,0.0018217236988791186,0.03333333333333366,-0.03999999999999959,-0.28565114443568085,-2.4492935982947064e-16,1.0,150.9,0.011394101876675666,1,116.93333333333334,0.005157593123209292,1
2025-01-01,150.9,116.93333333333334,832721.9,3.5666666666666664,2.5433333333333334,83516593.0,2.5681341719077544,0.2753361849174629,0.011394101876675666,0.005157593123209292,0.0013422818791946067,0.004316546762589857,0.008119079837618282,0.004625614339404338,-0.004098360655737654,0.00673302107728313,0.008643221179579275,0.0053818611560277115,0.034979423868312765,1.290478905359179,0.0062045084234885195,0.003732407421469963,0.13333333333333286,0.30333333333333323,-0.024800838574420947,1.0,6.123233995736766e-17,152.4,0.00994035785288272,1,117.7,0.006556442417331887,1
2025-04-01,152.4,117.7,831054.5,3.7000000000000006,2.53,83516593.0,2.0919421487603174,0.2753361849174629,0.00994035785288272,0.006556442417331887,0.011394101876675666,0.005157593123209292,0.0013422818791946067,0.004316546762589857,0.013717421124828544,0.005815644082582283,0.007698955361592819,0.004444539542444951,0.03112313937753708,1.2948173322005099,0.003361873505497881,-0.002002349163628403,0.1333333333333342,-0.013333333333333641,0.43805785123968244,1.2246467991473532e-16,-1.0,153.6,0.007874015748031482,1,118.3,0.005097706032285432,1
2025-07-01,153.6,118.3,830736.9,3.7999999999999994,2.6633333333333336,83516593.0,2.1052631578947434,0.2753361849174629,0.007874015748031482,0.005097706032285432,0.00994035785288272,0.006556442417331887,0.011394101876675666,0.005157593123209292,0.008119079837618282,0.004625614339404338,0.007637689339196119,0.004438502851736287,0.0308724832214764,1.2983939137785292,0.00276222868591125,-0.00038216506859656274,0.09999999999999876,0.13333333333333375,0.5580701754385902,-1.0,-1.8369701987210297e-16,153.7,0.0006510416666667407,1,118.83333333333333,0.004508312200619979,1
